roller|18294
rollers|18295
Rolleston|18296
Rollingstone|18297
Roma|18298
Romeo|18299
Romeo 9 7 9|18300
Roseberth|18301
rotary|18302
rotate|18303
rotating|18304
rotation|18305
rotor|18306
Rottnest Island|18307
rough|18308
Roulette|18309
Roulettes|18310
route|18311
route forecast|18312
route surveillance radar|18313
routes|18314
routine|18315
royal|18316
RPAS|18317
RPI|18318
RPT|18319
RSAF|18320
rules|18321
run|18322
running|18323
runs|18324
runup|18325
runup bays|18326
runway|18327
runway arresting gear|18328
runway centre line|18329
runway centre line lights|18330
runway edge|18331
runway edge light|18332
runway edge lights|18333
runway end light|18334
runway end lights|18335
runway end point|18336
runway end safety area|18337
runway guard light|18338
runway guard lights|18339
runway in use|18340
runway intersection|18341
runway lead in lighting system|18342
runway length|18343
runway length reduced|18344
runway point of intercept|18345
runway strip|18346
runway surface condition|18347
runway surface conditions|18348
runway threshold|18349
runway threshold identification light|18350
runway threshold identification lights|18351
runway threshold light|18352
runway threshold lights|18353
runway touch down zone light|18354
runway touch down zone lights|18355
runway visibility|18356
runway visual|18357
runway visual range|18358
runways|18359
runways in use|18360
runways intersection|18361
RVR|18362
S|19000
S A R|19001
Saab|19002
safe|19003
safety|19004
Sale|19005
Saltash|19006
sand|19007
sand or dust storm|19008
sand storm|19009
santa|19010
SAR|19011
Sarb|19012
SARTIME|19013
SATCOM|19014
satellite|19015
Saturday|19016
Saturday and Sunday|19017
Saturday Sunday and public holidays|19018
save|19019
saved|19020
saving|19021
scattered|19022
SCATZ|19023
schedule|19024
scheduled|19025
Scherger|19026
school|19027
scorch|19028
screen|19029
sea|19030
seagulls|19031
Seahawk|19032
seal|19033
sealed|19034
search|19035
search and rescue|19036
search light|19037
search lights|19038
season|19039
seasonal|19040
seasonally|19041
seaward|19042
second|19043
secondary|19044
secondary surveillance radar|19045
seconds|19046
section|19047
sections|19048
sector|19049
sectors|19050
see|19051
seen|19052
SELCAL|19053
selective|19054
sensitive|19055
sensitive and critical areas|19056
sensitive and critical areas not protected|19057
sensitive area|19058
sensitive areas|19059
sent|19060
separation|19061
September|19062
sequence|19063
sequenced|19064
sequenced flashing lights|19065
sequencing|19066
sequential|19067
served|19068
service|19069
serviceable|19070
serviced|19071
services|19072
services for|19073
servicing|19074
set|19075
several|19076
severe|19077
severe overshoot|19078
severe turbulence|19079
Severe turbulence advice current|19080
severe undershoot|19081
shall|19082
shallow|19083
shallow fog|19084
shallow fog bank|19085
shallow fog banks|19086
shear|19087
sheer|19088
Shepparton|19089
shielding|19090
shift|19091
shifted|19092
shifting|19093
ship|19094
shipping|19095
ships|19096
shoot|19097
shore|19098
shore line|19099
short|19100
short haul|19101
short of runway edge|19102
short range|19103
short take off and landing|19104
shortage|19105
shortages|19106
shorter|19107
shortest|19108
should|19109
show|19110
shower|19111
showers|19112
showers in area|19113
showers in vicinity|19114
showers of hail|19115
showers of ice pellets|19116
showers of rain|19117
showers of rain and snow|19118
showers of small hail|19119
showers of snow|19120
showing|19121
shows|19122
shrine|19123
SID|19124
side|19125
side line|19126
side line light|19127
side line lighting|19128
side line lights|19129
side stripe|19130
side stripes|19131
side wind|19132
sideband|19133
sides|19134
SIDs|19135
Sierra|19136
sig|19137
sight|19138
sighted|19139
sighting|19140
SIGMET|19141
SIGMET current|19142
SIGMETs|19143
sign|19144
significant|19145
significant weather|19146
signs|19147
silver|19148
similar|19149
SIMOPS|19150
SIMOPS in progress|19151
SIMOPS in use|19152
simple approach lighting system|19153
simultaneous|19154
simultaneous opposite direction|19155
simultaneous opposite direction operations|19156
simultaneous opposite direction parallel runway operations|19157
simultaneous parallel runway operations|19158
simultaneously|19159
Singapore|19160
Singapore Airlines|19161
Singaporean|19162
single|19163
single pilot|19164
single sideband|19165
site|19166
situation|19167
situation report|19168
size|19169
sky|19170
sky clear|19171
sky condition|19172
Sky may be obscured|19173
Sky obscured|19174
slash|19175
sleet|19176
slick|19177
slicks|19178
slight|19179
slippery|19180
slope|19181
slopes|19182
slot|19183
slots|19184
slow|19185
slower|19186
slowest|19187
slowly|19188
small|19189
smaller|19190
smallest|19191
SMC|19192
SMCV|19193
Smithton|19194
smoke|19195
smoke haze|19196
SMR|19197
snake|19198
snakes|19199
snow|19200
snow grains|19201
snow patches|19202
snow pellets|19203
snow showers|19204
SNOWTAM|19205
sock|19206
SODPROPS|19207
SOFAL|19208
soft|19209
soft hail|19210
soft wet surface|19211
soil|19212
solar|19213
solo|19214
SOLUS|19215
some|19216
soon|19217
south|19218
south and east|19219
south and south east|19220
south and south west|19221
south and west|19222
South Australia|19223
south east|19224
south easterly|19225
south south east|19226
south south west|19227
south west|19228
south westerly|19229
southbound|19230
southerly|19231
southern|19232
space|19233
spaced|19234
spacing|19235
span|19236
SPECI|19237
SPECI for|19238
special|19239
specific|19240
specific preflight information bulletin|19241
specified|19242
speed|19243
speed limiting point|19244
SPFIB|19245
spill|19246
sport|19247
sport aviation|19248
spot|19249
spot wind|19250
spotting|19251
spray|19252
spring|19253
springs|19254
Springvale|19255
sprite|19256
squadron|19257
squadrons|19258
squall|19259
squalls|19260
squawk|19261
squawk code|19262
squawk ident|19263
squawking|19264
Squirrel|19265
SRR|19266
SSR|19267
stable|19268
stack|19269
staff|19270
staff shortage|19271
staffed|19272
staffing|19273
stage|19274
stages|19275
stanchion|19276
standard|19277
standard arrival route|19278
standard departure clearance|19279
standard instrument departure|19280
standard radar departure|19281
standards|19282
standby|19283
standing|19284
Stanthorpe|19285
STAR|19286
starboard|19287
starlings|19288
stars|19289
start|19290
start approval|19291
start approval required|19292
start approvals|19293
start clearance|19294
start clearance request|19295
start clearance required|19296
start clearances|19297
start clearances required|19298
start of climb|19299
start of take off|19300
start of take off run|19301
start up|19302
start up approval|19303
start up approval required|19304
start up approvals|19305
start up clearance|19306
start up clearances|19307
started|19308
starter|19309
starting|19310
starts|19311
static|19312
station|19313
station level pressure|19314
Station Pier|19315
stationary|19316
stations|19317
status|19318
steady|19319
steel|19320
steel plank|19321
step|19322
steps|19323
stereo|19324
still|19325
stock|19326
Stonehenge|19327
stones|19328
stop|19329
stop distance|19330
stop end zone|19331
stopped|19332
stopping|19333
stops|19334
stopway|19335
stopway light|19336
stopway lights|19337
storm|19338
storm cells|19339
storms|19340
Strahan|19341
straight|19342
straight in|19343
straight in approach|19344
Strathbogie|19345
Strathburn|19346
stratiform|19347
strato|19348
stratocumulus|19349
stratus|19350
stratus on the ranges|19351
stratusform|19352
strength|19353
strengthen|19354
strengthened|19355
strengthening|19356
strip|19357
stripe|19358
strobe|19359
strobe light|19360
strobe lights|19361
strong|19362
strong overshoot|19363
strong undershoot|19364
stub|19365
stud|19366
sub|19367
sub centre|19368
subject|19369
subject to|19370
suitable|19371
sun|19372
sun glare|19373
Sunbury|19374
Sunday|19375
sunlight|19376
sunrise|19377
sunrise to sunset|19378
sunset|19379
sunset to sunrise|19380
sunshine|19381
super|19382
supercedes|19383
supercooled|19384
supersonic|19385
supersonic transport|19386
supervisor|19387
supplement|19388
supplementary|19389
supplementary take off distance|19390
supplied|19391
supplies|19392
supply|19393
support|19394
SURAT|19395
surface|19396
surface condition|19397
surface conditions|19398
surface movement|19399
surface movement control|19400
surface movement control vehicles|19401
surface movement guidance|19402
surface movement radar|19403
surveillance|19404
survey|19405
survey operations|19406
surveyors|19407
survival|19408
survive|19409
surviving|19410
suspended|19411
swallows|19412
swarm|19413
swarms|19414
sweeper|19415
swell|19416
swifts|19417
swing|19418
swirling|19419
switch|19420
Sydenham|19421
Sydney|19422
synop|19423
system|19424
systems|19425
T|20000
T-VASIS|20001
TAC|20002
TACAN|20003
TAF|20004
TAF for|20005
tail|20006
tail wind|20007
take|20008
take off|20009
take off and landing|20010
take off distance available|20011
take off run available|20012
take off weight|20013
take offs|20014
taken|20015
taking|20016
tall|20017
taller|20018
tallest|20019
Tamworth|20020
Tanbar|20021
Tango|20022
tanker|20023
TAR|20024
Taree|20025
target|20026
targeting|20027
targets|20028
tarmac|20029
Taroom|20030
TAS|20031
Tasmania|20032
TAST|20033
TAT|20034
taxi|20035
taxi slot|20036
taxiing|20037
taxiing guidance system|20038
taxilane|20039
taxiway|20040
Taxiway Alpha|20041
Taxiway Bravo|20042
Taxiway Charlie|20043
Taxiway Delta|20044
Taxiway Echo|20045
Taxiway Foxtrot|20046
Taxiway Golf|20047
Taxiway Hotel|20048
Taxiway India|20049
Taxiway Juliet|20050
Taxiway Kilo|20051
Taxiway Lima|20052
taxiway link|20053
Taxiway Sierra|20054
Taxiway Uniform|20055
taxiways|20056
taxy|20057
TCAS|20058
team|20059
teams|20060
technical|20061
technical problem|20062
technical problems|20063
technical reason|20064
technical reasons|20065
tee|20066
telephone|20067
Telfer|20068
Temora|20069
temperature|20070
temperatures|20071
TEMPO|20072
temporarily|20073
temporary|20074
temporary reserved airspace|20075
temporary restricted area|20076
tend|20077
tendency|20078
tending|20079
tending to|20080
Tennant Creek|20081
term|20082
terminal|20083
terminal area|20084
terminal area chart|20085
terminal area forecast|20086
terminal area forecast for|20087
terminal area radar|20088
terminal area severe turbulence|20089
terminal area surveillance radar|20090
terminal area thunderstorm service|20091
terminal control area|20092
terminal information|20093
terminal information Zulu|20094
terminate|20095
terminated|20096
terrain|20097
terrain following radar|20098
terrorist|20099
terrorists|20100
test|20101
tested|20102
testing|20103
tests|20104
tethered|20105
than|20106
Thangool|20107
Thank you|20108
that|20109
the|20110
the Barwon Prison arrival procedure|20111
the provision of separation and control|20112
then|20113
then independent visual approach when visual|20114
there|20115
thick|20116
thin|20117
third|20118
thirds|20336
this|20119
This is|20120
This was|20121
thousand|20122
threshold|20123
threshold crossing height|20124
threshold displaced|20125
threshold identification light|20126
threshold identification lights|20127
threshold light|20128
threshold lights|20129
threshold normal|20130
threshold temporarily displaced|20131
threshold wind|20132
threshold winds|20133
thresholds|20134
through|20135
throughout|20136
thunder|20137
thunderstorm|20138
thunderstorms|20139
thunderstorms in area|20140
thunderstorms with dust storm|20141
thunderstorms with hail|20142
thunderstorms with ice pellets|20143
thunderstorms with rain|20144
thunderstorms with snow|20145
Thursday|20146
TIBA|20147
till|20148
time|20149
time allocation|20150
Time check|20151
time limited|20152
time of arrival|20153
time of departure|20154
times|20155
Tindal|20156
TMA|20157
to|20158
to acknowledge receipt|20159
to acknowledge receipt of this instruction|20160
to aircraft|20161
to aircraft under power|20162
to be advised|20163
to contact|20164
to east|20165
to east and north|20166
to east and north east|20167
to east and south|20168
to east and south east|20169
to edge|20170
to north|20171
to north and east|20172
to north and north east|20173
to north and north west|20174
to north and west|20175
to north east|20176
to north west|20177
to operationally required departures|20178
to south|20179
to south and east|20180
to south and south east|20181
to south and south west|20182
to south and west|20183
to south east|20184
to south west|20185
to the|20186
to the east|20187
to the east and north|20188
to the east and north east|20189
to the east and south|20190
to the east and south east|20191
to the edge|20192
to the north|20193
to the north and east|20194
to the north and north east|20195
to the north and north west|20196
to the north and west|20197
to the north east|20198
to the north west|20199
to the runway edge|20200
to the south|20201
to the south and east|20202
to the south and south east|20203
to the south and south west|20204
to the south and west|20205
to the south east|20206
to the south west|20207
to the west|20208
to the west and north|20209
to the west and north west|20210
to the west and south|20211
to the west and south west|20212
to use|20213
to west|20214
to west and north|20215
to west and north west|20216
to west and south|20217
to west and south west|20218
today|20219
toggle|20220
toggle wings|20221
tomorrow|20222
tonight|20223
too|20224
tools|20225
Tooronga Village|20226
Toowoomba|20227
top|20228
top of climb|20229
tops|20230
TORA|20231
tornado|20232
touch|20233
touch and go|20234
touch and go landing|20235
touch down|20236
touch down zone|20237
touch down zone light|20238
touch down zone lighting|20239
touch down zone lights|20240
tow|20241
toward|20242
towards|20243
towed|20244
tower|20245
Tower closed until|20246
tower communications disruption|20247
tower evacuated|20248
tower is closed|20249
tower or approach|20250
tower or Brisbane approach|20251
tower or Melbourne approach|20252
tower or Sydney approach|20253
tower services|20254
towering|20255
towering cumulus|20256
towering cumulus in area|20257
towing|20258
town|20259
towns|20260
township|20261
Townsville|20262
TRA|20263
track|20264
track for straight in approach|20265
tracked|20266
tracking|20267
tracks|20268
tractor|20269
tractors|20270
traffic|20271
Traffic alert and collision avoidance system|20272
traffic information|20273
traffic information broadcast|20274
traffic information broadcasts|20275
traffic restrictions apply|20276
train|20277
trainers|20278
training|20279
trample|20280
trampling|20281
transfer|20282
transferred|20283
transiting|20284
transition|20285
transition altitude|20286
transition level|20287
transitional|20288
transitional surface|20289
transmission|20290
transmissions|20291
transmit|20292
transmits|20293
transmitter|20294
transmitting|20295
transponder|20296
transponder testing|20297
transport|20298
Trelawney|20299
trend|20300
trend type forecast|20301
tri|20302
trial|20303
trials|20304
tropical|20305
tropical cyclone|20306
tropical cyclone advisory centre|20307
tropopause|20308
trough|20309
truck|20310
trucks|20311
true|20312
true air speed|20313
tsunami|20314
tsunami warning|20315
TTF|20316
TTF metar|20317
TTF metar for|20318
TTF speci|20319
TTF speci for|20320
Tuesday|20321
tug|20322
tugs|20323
turbine|20324
turbo|20325
turbulence|20326
turn|20327
turn altitude|20328
turn height|20329
turning|20330
turning point|20331
twin|20332
type|20333
types|20334
typhoon|20335
U|21000
uce|21001
UDF|21002
UHF|21003
Ulaan|21004
Ulconbah|21005
ultra|21006
ultralight|21007
ultralights|21008
unable|21009
unable to approve|21010
unable to comply|21011
unauthorised|21012
unauthorised laser illumination event|21013
unauthorised laser illumination events|21014
unavailable|21015
uncertain|21016
uncertainty|21017
unchanged|21018
uncontrolled|21019
under|21020
undershoot|21021
uneven|21022
unforecast|21023
unforecast deterioration|21024
ungrooved|21025
uni|21026
Uniform|21027
unit|21028
units|21029
universal|21030
unknown|21031
unknown precipitation|21032
unless|21033
unless holding point|21034
unlicensed|21035
unlimited|21036
unlit|21037
unmanned|21038
unnamed|21039
unreliable|21040
unserviceable|21041
unstable|21042
until|21043
until advised by|21044
until further notice|21045
until past|21046
up|21047
up draft|21048
up to|21049
up to and including|21050
up to the|21051
up to the edge|21052
up wind|21053
update|21054
updated|21055
updating|21056
upgrade|21057
upgraded|21058
upgraded to|21059
upper|21060
upper control area|21061
upper flight information region|21062
upper limits|21063
Urandangi|21064
usable|21065
USAF|21066
use|21067
use alternate frequency|21068
used|21069
using|21070
USMC|21071
UTC|21072
V|22000
vacate|22001
vacated|22002
vacating|22003
valid|22004
valley|22005
valleys|22006
value|22007
valve|22008
Vanrook|22009
variable|22010
variable between|22011
variable to|22012
variation|22013
varies|22014
vary|22015
varying|22016
varying between|22017
VASI|22018
VASIS|22019
vector|22020
vectored|22021
vectoring|22022
vectors|22023
vee|22024
vehicle|22025
vehicles|22026
vehicular|22027
vertical|22028
vertical manoeuvres|22029
vertical take off and landing|22030
vertical visibility|22031
vertical wind shear|22032
very|22033
very long range|22034
very low frequency|22035
VFR|22036
VFR aircraft|22037
VFR arrivals|22038
VFR departures|22039
VHF|22040
via|22041
via left base|22042
via right base|22043
vicinity|22044
Victor|22045
Victoria|22046
VIP|22047
virga|22048
Virgin|22049
Virgin Blue|22050
visibility|22051
visibility reduced to|22052
visible|22053
vision|22054
visit|22055
visiting|22056
visual|22057
visual approach|22058
visual range|22059
visually|22060
VLF|22061
VMC|22062
voice|22063
volcanic|22064
volcanic ash|22065
volcanic ash advisory centre|22066
volcano|22067
volmet|22068
volmet out|22069
VOR|22070
vortac|22071
W|23000
Wagga|23001
Wagga Wagga|23002
wait|23003
waiting|23004
wake|23005
Walgett|23006
Wangaratta|23007
warm|23008
warn|23009
warned|23010
warning|23011
warnings|23012
Warracknabeal|23013
Warrandyte|23014
Warrnambool|23015
warship|23016
Warwick|23017
was|23018
wash|23019
watch|23020
water|23021
water patches|23022
water spout|23023
wave|23024
waves|23025
way|23026
waypoint|23027
weak|23028
weaken|23029
weakening|23030
weapons|23031
weather|23032
weather and terminal information reciter|23033
weather observation|23034
Wednesday|23035
week|23036
weekend|23037
weight|23038
Weipa|23039
well|23040
well developed|23041
Wellington|23042
Werribee|23043
Werribee South|23044
west|23045
west and north|23046
west and north west|23047
west and south|23048
west and south west|23049
West Australia|23050
west north west|23051
west south west|23052
westbound|23053
westerly|23054
western|23055
Westgate|23056
Westgate Bridge|23057
wet|23058
wet bulb depression|23059
when|23060
when reporting ready|23061
when required|23062
when taxiing|23063
when taxiing or vacating a runway|23064
when visual|23065
where|23066
while|23067
whirls|23068
Whisky|23069
white|23070
whole|23150
Whyalla|23071
wide|23072
widespread|23073
widespread dust|23074
width|23075
wildlife|23076
will|23077
will be|23078
will be required to|23079
will be required to back track|23080
Williamsons|23081
Williamstown|23082
Williamtown|23083
Willowbank|23084
Willy|23085
Willytown|23086
wind|23087
wind at up wind end|23088
wind direction|23089
wind direction indicator|23090
wind indicator|23091
wind reported at|23092
wind shear|23093
wind shear alert|23094
wind shear for landing|23095
wind shear for take off|23096
wind shear landing|23097
wind shear take off|23098
wind shear warning|23099
wind speed|23100
winding|23101
Windorah|23102
winds|23103
winds and temperatures|23104
windscreen|23105
windscreens|23106
windsock|23107
windsocks|23108
windy|23109
wing|23110
wings|23111
wingspan|23112
wire|23113
wires|23114
with|23115
with a flight number|23116
with effect from|23117
with immediate effect|23118
with radar vectoring|23119
withdrawn|23120
within|23121
within 3 0 DME|23122
within control area|23123
within control zone|23124
within controlled airspace|23125
within controlled area|23126
within runway|23127
within runway strip|23128
within the runway strip|23129
without|23130
Wollongong|23131
wombat|23132
Wondai|23133
Wondoola|23134
Woodstock|23135
Woomera|23136
work|23137
work in progress|23138
workers|23139
workers and equipment|23140
working|23141
workmen|23142
works|23143
world|23144
world area forecast centre|23145
world wide web|23146
Wyalong|23147
Wyandra|23148
Wynyard|23149
X|24000
X-ray|24001
Y|25000
Yan Yean|25001
Yan Yean Reservoir|25002
Yankee|25003
Yaraka|25004
year|25005
yellow|25006
yellow caution zone|25007
you|25008
your|25009
yours|25010
Yuendumu|25011
Z|26000
zero|26001
zone|26002
zones|26003
Zulu|26004
